Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1753458794.1471202,2.648751388885694,-4.266078175762317,-0.8381292479953513,0.0,0.0,0.0,2.7384873505289358,2.6726749352329033,2.693261955258851,2.6819388149812133
1753458794.6984682,2.0211770062737653,-4.724461657041536,-1.677540011519108,0.0,0.0,0.0,2.738854580504526,2.673049521612316,2.6936625333002544,2.6847547408377137
1753458795.750564,2.8862424153579234,-4.87422852526744,-2.16340468376747,0.0,0.0,0.0,2.742258283546699,2.673481434190201,2.696102966104905,2.698544605823864
1753458796.297024,3.6390750133888226,-3.8211017401706124,-2.332860309287667,0.0,0.0,0.0,2.7427229936794872,2.6726749352329033,2.6969167789958517,2.698544605823864
1753458797.349027,3.7960064913490683,-4.8519766798991295,-0.5683166395971355,0.0,0.0,0.0,2.742258283546699,2.673481434190201,2.7022132135294203,2.698544605823864
1753458797.899086,4.560663464780866,-4.648516439298248,1.0463124425697141,0.0,0.0,0.0,2.742258283546699,2.673857082509661,2.7013977574512396,2.6989520944670997
1753458799.4485128,4.622917477083199,-4.466585407618321,1.5125938935255903,0.0,0.0,0.0,2.7314283216687167,2.673481434190201,2.6993586193869126,2.567530881558717
1753458799.9981892,4.558739348953505,-4.319920869970487,2.278783909423028,0.0,0.0,0.0,2.731053219109465,2.673481434190201,2.6989520944670997,2.567530881558717
1753458801.0642247,4.771272570416116,-3.665759490974466,0.7675169971291833,0.0,0.0,0.0,2.652304843935356,2.6710621407819812,2.6875785510485297,1.9922065699369362
1753458802.826377,4.822361276052403,-2.343819022812058,0.28262366109549175,0.0,0.0,0.0,2.7034420798506384,2.673481434190201,2.7013977574512396,2.647502818519893
1753458804.3818758,2.3852999967850463,-1.4899491946514654,1.2579004207985123,0.0,0.0,0.0,2.5409573688020965,2.6254767761497537,2.629443572865845,2.5025220487430575
1753458804.8840978,1.8469213085858174,-0.21685963701300537,2.4555651592509244,0.0,0.0,0.0,2.5409573688020965,2.6254767761497537,2.629443572865845,2.5019338028246643
1753458805.9316537,0.2918761795499485,0.060388041369701106,1.2843994997156116,0.0,0.0,0.0,1.5923764294453162,2.001734708764261,2.3750881599367246,1.6696771321774864
1753458806.432028,0.04298047717527709,0.4430076574304511,0.5165705658607544,0.0,0.0,0.0,1.5925130067733149,2.0023393649034174,2.375753061382957,1.6696771321774864
1753458807.7309315,0.0816245950087966,-0.3819435784308922,0.07675416744350905,0.0,0.0,0.0,2.649557847999675,2.5786419913152376,2.6503572809658102,2.658268345584919
