Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1760694179.9077368,-1.2653037468836552,0.7513523166225317,0.0,0.0,0.0,0.0,2.7314283216687167,2.658268345584919,2.690013570098739,2.6993586193869126
1760694180.875488,-1.4522121901289464,0.3257295213217661,0.0,0.0,0.0,0.0,2.7330776625546416,2.658268345584919,2.689597600929867,2.6989520944670997
1760694181.3314843,-1.4982926858536696,-0.14210686909926967,0.0,0.0,0.0,0.0,2.732252959057337,2.658625013776535,2.6892018295336073,2.6989520944670997
1760694182.7319314,-1.3957563283778645,-0.6062625280268867,0.0,0.0,0.0,0.0,2.7330776625546416,2.6590709868439397,2.6883901564550157,2.698544605823864
1760694184.6910484,-1.1515549971863104,-1.0201887049858378,0.0,0.0,0.0,0.0,2.7339025857348846,2.6606763269137086,2.687996300535636,2.6993586193869126
1760694185.1552474,-0.7870069055629654,-1.341349036608709,0.0,0.0,0.0,0.0,2.7330776625546416,2.6606763269137086,2.6875785510485297,2.698544605823864
1760694186.13687,-0.33596641982560527,-1.5355833263337941,0.0,0.0,0.0,0.0,2.7330776625546416,2.6606763269137086,2.6883901564550157,2.698544605823864
1760694188.0914261,0.15830816005618226,-1.5807213137155884,0.0,0.0,0.0,0.0,2.732704371515567,2.661479320621566,2.6887849987982997,2.6993586193869126
1760694188.5578125,0.6473002899505508,-1.4690659329913633,0.0,0.0,0.0,0.0,2.732252959057337,2.661479320621566,2.6883901564550157,2.6993586193869126
1760694189.4262745,1.0819973518500734,-1.2084719380136428,0.0,0.0,0.0,0.0,2.732252959057337,2.6622823823728328,2.6892018295336073,2.6989520944670997
1760694189.8827846,1.417801878366481,-0.8218820593425157,0.0,0.0,0.0,0.0,2.732704371515567,2.6622823823728328,2.6892018295336073,2.698544605823864
1760694191.2920957,1.6190998467075934,-0.34533583858627404,0.0,0.0,0.0,0.0,2.7314283216687167,2.6622823823728328,2.6908255281110494,2.6993586193869126
1760694191.6621478,1.6630187709452207,0.17537921660485958,0.0,0.0,0.0,0.0,2.730603750580627,2.6622823823728328,2.690013570098739,2.698544605823864
1760694193.3294175,1.541980765898607,0.6891241141512219,0.0,0.0,0.0,0.0,2.729779399403296,2.6622823823728328,2.6908255281110494,2.6993586193869126
1760694193.797003,1.26476952121644,1.144430639288026,0.0,0.0,0.0,0.0,2.729779399403296,2.661479320621566,2.691223159811684,2.698544605823864
1760694195.2628763,0.8559744903422826,1.4946561753514622,0.0,0.0,0.0,0.0,2.729779399403296,2.6606763269137086,2.69163755337417,2.698544605823864
1760694197.2129772,0.3538365444393648,1.7027549350996918,0.0,0.0,0.0,0.0,2.730603750580627,2.6598735489941268,2.69163755337417,2.699767197801179
1760694197.6742709,-0.1933190956249655,1.7451781951618788,0.0,0.0,0.0,0.0,2.730603750580627,2.6590709868439397,2.6920361163267703,2.698544605823864
1760694198.6520643,-0.7317309743101871,1.614494596185382,0.0,0.0,0.0,0.0,2.7314283216687167,2.658625013776535,2.6908255281110494,2.698544605823864
1760694200.6139605,-1.207483756597917,1.3204427626990702,0.0,0.0,0.0,0.0,2.732252959057337,2.6587142289072063,2.690410271269622,2.698544605823864
1760694200.9316769,-1.571905807518496,0.88928095352237,0.0,0.0,0.0,0.0,2.732252959057337,2.657912633561876,2.6908255281110494,2.6993586193869126
1760694202.1372693,-1.786541766477414,0.36146735190896684,0.0,0.0,0.0,0.0,2.732252959057337,2.658268345584919,2.690013570098739,2.6993586193869126
1760694204.2697625,-1.8271927303373272,-0.2121268059050008,0.0,0.0,0.0,0.0,2.7330776625546416,2.6590709868439397,2.6883901564550157,2.698544605823864
