Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1768585037.009167,-3.0,3.0,-5.5,0,0,0,4.185272963491054,4.188633438499309,4.208922666260862,4.205763655698668
1768585037.8291042,-3.0,4.5,-5.5,0,0,0,4.185989832264995,4.188902019711707,4.208855109999269,4.205291621611113
1768585037.8405714,-3.0,4.5,-5.5,0,0,0,4.186057130093578,4.188902019711707,4.208787555364152,4.205359092094288
1768585037.8523679,-3.0,4.5,-5.5,0,0,0,4.185989832264995,4.188902019711707,4.208855109999269,4.205267273965889
1768585037.863632,-3.0,4.5,-5.5,0,0,0,4.186057130093578,4.188902019711707,4.208787555364152,4.205267273965889
1768585037.8748324,-3.0,4.5,-5.5,0,0,0,4.186057130093578,4.188902019711707,4.208787555364152,4.205291621611113
1768585037.8867743,-3.0,4.5,-5.5,0,0,0,4.186057130093578,4.188857983453676,4.208812227303229,4.205291621611113
1768585038.7724416,-3.0,6.0,-5.5,0,0,0,4.18652680341244,4.189059506051739,4.208787555364152,4.205267273965889
1768585038.784696,-3.0,6.0,-5.5,0,0,0,4.18652680341244,4.189036174181698,4.208787555364152,4.205267273965889
1768585038.7971008,-3.0,6.0,-5.5,0,0,0,4.18652680341244,4.189059506051739,4.208787555364152,4.205224446091014
1768585038.8083336,-3.0,6.0,-5.5,0,0,0,4.18652680341244,4.189103545487638,4.208787555364152,4.205267273965889
1768585038.8199039,-3.0,6.0,-5.5,0,0,0,4.18652680341244,4.189059506051739,4.208744967408339,4.205224446091014
1768585038.8320155,-3.0,6.0,-5.5,0,0,0,4.18652680341244,4.189036174181698,4.208787555364152,4.205199805692379
1768585039.5852554,-1.5,6.0,-5.5,0,0,0,4.186684155821932,4.188969096141131,4.207953242868108,4.206057947119083
1768585039.5969276,-1.5,6.0,-5.5,0,0,0,4.186684155821932,4.188969096141131,4.207953242868108,4.206125436045777
1768585039.6090043,-1.5,6.0,-5.5,0,0,0,4.186751178986577,4.188969096141131,4.208020483785004,4.206057947119083
1768585039.620488,-1.5,6.0,-5.5,0,0,0,4.186684155821932,4.188969096141131,4.207953242868108,4.206057947119083
1768585039.6315174,-1.5,6.0,-5.5,0,0,0,4.186751178986577,4.188925058825378,4.207953242868108,4.206057947119083
1768585039.6427622,-1.5,6.0,-5.5,0,0,0,4.186684155821932,4.188969096141131,4.207953242868108,4.206057947119083
1768585040.4403934,-1.5,4.5,-5.5,0,0,0,4.1862584506027885,4.188633438499309,4.208020483785004,4.206192926596838
1768585040.4525757,-1.5,4.5,-5.5,0,0,0,4.1862584506027885,4.188700508477668,4.208020483785004,4.206125436045777
1768585040.4646397,-1.5,4.5,-5.5,0,0,0,4.1862584506027885,4.188700508477668,4.208020483785004,4.206192926596838
1768585040.476421,-1.5,4.5,-5.5,0,0,0,4.1862584506027885,4.188700508477668,4.207928578481651,4.206125436045777
1768585040.4881666,-1.5,4.5,-5.5,0,0,0,4.1862584506027885,4.188700508477668,4.207953242868108,4.206125436045777
1768585040.4991267,-1.5,4.5,-5.5,0,0,0,4.1862584506027885,4.188700508477668,4.207953242868108,4.206125436045777
1768585041.3318586,-1.5,3.0,-5.5,0,0,0,4.185631520503099,4.188341557050138,4.2081555577461955,4.206260418772321
1768585041.343868,-1.5,3.0,-5.5,0,0,0,4.185631520503099,4.188274495692919,4.2081555577461955,4.206327912572277
1768585041.3562176,-1.5,3.0,-5.5,0,0,0,4.185698518392325,4.188274495692919,4.20822309716567,4.206260418772321
1768585041.3675294,-1.5,3.0,-5.5,0,0,0,4.185631520503099,4.188341557050138,4.20822309716567,4.206260418772321
1768585041.3788595,-1.5,3.0,-5.5,0,0,0,4.185631520503099,4.188341557050138,4.20822309716567,4.206327912572277
1768585041.3905923,-1.5,3.0,-5.5,0,0,0,4.185631520503099,4.188274495692919,4.2081555577461955,4.206260418772321
1768585042.1279352,-1.5,1.5,-5.5,0,0,0,4.184937458773865,4.187804236730913,4.208517646771419,4.207026715593835
1768585042.1443818,-1.5,1.5,-5.5,0,0,0,4.184937458773865,4.187804236730913,4.208585194908217,4.207026715593835
1768585042.1558967,-1.5,1.5,-5.5,0,0,0,4.184937458773865,4.187848547896465,4.208517646771419,4.207026715593835
1768585042.1675136,-1.5,1.5,-5.5,0,0,0,4.184937458773865,4.187871578319471,4.208585194908217,4.206983860838088
1768585042.179236,-1.5,1.5,-5.5,0,0,0,4.184937458773865,4.187804236730913,4.208517646771419,4.207026715593835
1768585042.1907544,-1.5,1.5,-5.5,0,0,0,4.184870479156452,4.187804236730913,4.208517646771419,4.20695949849491
1768585043.0719388,-1.5,0.0,-5.5,0,0,0,4.184176897844489,4.187311322443266,4.208922666260862,4.207725986370653
1768585043.0839376,-1.5,0.0,-5.5,0,0,0,4.184176897844489,4.187311322443266,4.208989930415519,4.207750648975915
1768585043.0956187,-1.5,0.0,-5.5,0,0,0,4.184109645352423,4.187378360668673,4.208947339387981,4.207725986370653
1768585043.1080894,-1.5,0.0,-5.5,0,0,0,4.184109645352423,4.187378360668673,4.208989930415519,4.207725986370653
1768585043.1201236,-1.5,0.0,-5.5,0,0,0,4.184109645352423,4.187311322443266,4.208947339387981,4.207750648975915
1768585043.1310773,-1.5,0.0,-5.5,0,0,0,4.184109645352423,4.187311322443266,4.208922666260862,4.207793515448643
1768585043.9606209,-1.5,-1.5,-5.5,0,0,0,4.183393550546794,4.186818495176235,4.2094196953666945,4.208450100260836
1768585043.9731002,-1.5,-1.5,-5.5,0,0,0,4.183460494709426,4.186818495176235,4.2094196953666945,4.208517646771419
1768585043.9857292,-1.5,-1.5,-5.5,0,0,0,4.183460494709426,4.186818495176235,4.209487265222024,4.208517646771419
1768585043.9969847,-1.5,-1.5,-5.5,0,0,0,4.183393550546794,4.186818495176235,4.2094196953666945,4.208517646771419
1768585044.0086317,-1.5,-1.5,-5.5,0,0,0,4.183393550546794,4.186818495176235,4.2093521271382786,4.208517646771419
1768585044.019871,-1.5,-1.5,-5.5,0,0,0,4.183460494709426,4.186818495176235,4.2094196953666945,4.208450100260836
1768585044.8495154,-1.5,-3.0,-5.5,0,0,0,4.182923822361032,4.186459785635542,4.20978194756599,4.207885709945001
1768585044.8616786,-1.5,-3.0,-5.5,0,0,0,4.182923822361032,4.186459785635542,4.209849526143881,4.209149725964159
1768585044.8748927,-1.5,-3.0,-5.5,0,0,0,4.182856891079765,4.186459785635542,4.209849526143881,4.209149725964159
1768585044.8865912,-1.5,-3.0,-5.5,0,0,0,4.182856891079765,4.186459785635542,4.20978194756599,4.209149725964159
